"DATETIME","ROWID","CURRENT_AMP","VOLTAGE_VOLT","POWER_KW","PANELTEMPERATURE_C","INVERTER_TEMPERATURE_C","AMBIENTTEMPERATURE_C","GLOBALTILTEDIRRADIANCE_WM2","GLOBALHORIZONTALIRRADIANCE_WM2","MODULE_ALL_TOTALPOWER_KW"
2021-06-02-18.10.00.000000,1646,164.0,632.6,110.2,50.5,50.97,46.2,225.1,258.8,581.85
2021-06-02-18.15.00.000000,1647,133.3,633.9,89.7,49.4,49.85,45.3,187.0,216.3,473.55
2021-06-02-18.20.00.000000,1648,103.6,634.9,70.1,48.2,48.64,44.7,151.0,175.8,370.15
2021-06-02-18.25.00.000000,1649,79.3,633.8,53.8,47.3,47.74,44.2,120.6,141.2,283.92
2021-06-02-18.30.00.000000,1650,66.7,632.6,45.1,46.8,47.18,43.8,103.8,121.9,238.29
2021-06-02-18.35.00.000000,1651,55.5,630.9,37.3,46.4,46.75,43.6,88.7,104.6,197.09
2021-06-02-18.40.00.000000,1652,0.0,0.0,0.0,42.9,39.92,45.6,0.0,0.0,0.0
2021-06-02-18.45.00.000000,1653,0.0,0.0,0.0,42.1,39.25,44.8,0.0,0.0,0.0
2021-06-26-23.15.00.000000,8619,0.0,0.0,0.0,37.1,29.63,33.8,0.0,0.0,0.0
2021-06-26-23.20.00.000000,8620,0.0,0.0,0.0,37.1,29.61,33.8,0.0,0.0,0.0
2021-06-26-23.25.00.000000,8621,0.0,0.0,0.0,37.1,29.58,33.8,0.0,0.0,0.0
2021-06-26-23.30.00.000000,8622,0.0,0.0,0.0,37.0,29.56,33.7,0.0,0.0,0.0
2021-06-26-23.35.00.000000,8623,0.0,0.0,0.0,37.0,29.53,33.7,0.0,0.0,0.0
2021-06-26-23.40.00.000000,8624,0.0,0.0,0.0,37.0,29.5,33.7,0.0,0.0,0.0
2021-06-26-23.45.00.000000,8625,0.0,0.0,0.0,36.9,29.48,33.6,0.0,0.0,0.0
2021-06-26-23.50.00.000000,8626,0.0,0.0,0.0,36.9,29.45,33.6,0.0,0.0,0.0
2021-06-26-23.55.00.000000,8627,0.0,0.0,0.0,36.9,29.43,33.6,0.0,0.0,0.0
2021-06-27-00.00.00.000000,8628,0.0,0.0,0.0,36.8,29.4,33.6,0.0,0.0,0.0
2021-06-27-00.05.00.000000,8629,0.0,0.0,0.0,36.9,29.42,33.6,0.0,0.0,0.0
2021-06-27-00.10.00.000000,8630,0.0,0.0,0.0,36.9,29.44,33.6,0.0,0.0,0.0
2021-06-27-00.15.00.000000,8631,0.0,0.0,0.0,36.9,29.46,33.6,0.0,0.0,0.0
2021-06-27-00.20.00.000000,8632,0.0,0.0,0.0,37.0,29.48,33.7,0.0,0.0,0.0
2021-06-27-00.25.00.000000,8633,0.0,0.0,0.0,37.0,29.5,33.7,0.0,0.0,0.0
2021-06-27-00.30.00.000000,8634,0.0,0.0,0.0,37.0,29.53,33.7,0.0,0.0,0.0
2021-06-27-00.35.00.000000,8635,0.0,0.0,0.0,37.0,29.55,33.7,0.0,0.0,0.0
2021-06-27-00.40.00.000000,8636,0.0,0.0,0.0,37.1,29.57,33.7,0.0,0.0,0.0
2021-06-27-00.45.00.000000,8637,0.0,0.0,0.0,37.1,29.59,33.8,0.0,0.0,0.0
2021-06-27-00.50.00.000000,8638,0.0,0.0,0.0,37.1,29.61,33.8,0.0,0.0,0.0
2021-06-27-00.55.00.000000,8639,0.0,0.0,0.0,37.1,29.63,33.8,0.0,0.0,0.0
2021-06-27-01.00.00.000000,8640,0.0,0.0,0.0,37.2,29.65,33.8,0.0,0.0,0.0
2021-06-27-01.05.00.000000,8641,0.0,0.0,0.0,34.3,27.36,31.2,0.0,0.0,0.0
2021-06-27-01.10.00.000000,8642,0.0,0.0,0.0,34.3,27.39,31.3,0.0,0.0,0.0
2021-06-27-01.15.00.000000,8643,0.0,0.0,0.0,34.4,27.41,31.3,0.0,0.0,0.0
2021-06-27-01.20.00.000000,8644,0.0,0.0,0.0,34.4,27.44,31.3,0.0,0.0,0.0
2021-06-27-01.25.00.000000,8645,0.0,0.0,0.0,34.4,27.46,31.3,0.0,0.0,0.0
2021-06-27-01.30.00.000000,8646,0.0,0.0,0.0,34.5,27.49,31.4,0.0,0.0,0.0
2021-06-27-01.35.00.000000,8647,0.0,0.0,0.0,34.5,27.51,31.4,0.0,0.0,0.0
2021-06-27-01.40.00.000000,8648,0.0,0.0,0.0,34.5,27.53,31.4,0.0,0.0,0.0
2021-06-27-01.45.00.000000,8649,0.0,0.0,0.0,34.6,27.56,31.4,0.0,0.0,0.0
2021-06-27-01.50.00.000000,8650,0.0,0.0,0.0,34.6,27.58,31.5,0.0,0.0,0.0
2021-06-27-01.55.00.000000,8651,0.0,0.0,0.0,34.6,27.61,31.5,0.0,0.0,0.0
2021-06-27-02.00.00.000000,8652,0.0,0.0,0.0,34.6,27.63,31.5,0.0,0.0,0.0
2021-06-27-02.05.00.000000,8653,0.0,0.0,0.0,34.7,27.68,31.6,0.0,0.0,0.0
2021-06-27-02.10.00.000000,8654,0.0,0.0,0.0,34.8,27.73,31.6,0.0,0.0,0.0
2021-06-27-02.15.00.000000,8655,0.0,0.0,0.0,34.8,27.79,31.7,0.0,0.0,0.0
2021-06-27-02.20.00.000000,8656,0.0,0.0,0.0,34.9,27.84,31.8,0.0,0.0,0.0
2021-06-27-02.25.00.000000,8657,0.0,0.0,0.0,35.0,27.89,31.8,0.0,0.0,0.0
2021-06-27-02.30.00.000000,8658,0.0,0.0,0.0,35.0,27.94,31.9,0.0,0.0,0.0
2021-06-27-02.35.00.000000,8659,0.0,0.0,0.0,35.1,27.99,31.9,0.0,0.0,0.0
2021-06-27-02.40.00.000000,8660,0.0,0.0,0.0,35.2,28.04,32.0,0.0,0.0,0.0
2021-06-27-02.45.00.000000,8661,0.0,0.0,0.0,35.2,28.09,32.1,0.0,0.0,0.0
2021-06-27-02.50.00.000000,8662,0.0,0.0,0.0,35.3,28.14,32.1,0.0,0.0,0.0
2021-06-27-02.55.00.000000,8663,0.0,0.0,0.0,35.4,28.19,32.2,0.0,0.0,0.0
2021-06-27-03.00.00.000000,8664,0.0,0.0,0.0,35.4,28.24,32.2,0.0,0.0,0.0
2021-06-27-03.05.00.000000,8665,0.0,0.0,0.0,35.6,28.37,32.4,0.0,0.0,0.0
2021-06-27-03.10.00.000000,8666,0.0,0.0,0.0,35.8,28.5,32.5,0.0,0.0,0.0
2021-06-27-03.15.00.000000,8667,0.0,0.0,0.0,35.9,28.63,32.7,0.0,0.0,0.0
2021-06-27-03.20.00.000000,8668,0.0,0.0,0.0,36.1,28.76,32.8,0.0,0.0,0.0
2021-06-27-03.25.00.000000,8669,0.0,0.0,0.0,36.2,28.89,33.0,0.0,0.0,0.0
2021-06-27-03.30.00.000000,8670,0.0,0.0,0.0,36.4,29.02,33.1,0.0,0.0,0.0
2021-06-27-03.35.00.000000,8671,0.0,0.0,0.0,36.6,29.15,33.3,0.0,0.0,0.0
2021-06-27-03.40.00.000000,8672,0.0,0.0,0.0,36.7,29.28,33.4,0.0,0.0,0.0
2021-06-27-03.45.00.000000,8673,0.0,0.0,0.0,36.9,29.41,33.6,0.0,0.0,0.0
2021-06-27-03.50.00.000000,8674,0.0,0.0,0.0,37.1,29.54,33.7,0.0,0.0,0.0
2021-06-27-03.55.00.000000,8675,0.0,0.0,0.0,37.2,29.67,33.9,0.0,0.0,0.0
2021-06-27-04.00.00.000000,8676,0.0,0.0,0.0,37.4,29.8,34.0,0.0,0.0,0.0
2021-06-27-04.05.00.000000,8677,0.0,0.0,0.0,37.5,29.89,34.1,0.0,0.0,0.0
2021-06-27-04.10.00.000000,8678,0.0,0.0,0.0,37.6,29.98,34.2,0.0,0.0,0.0
2021-06-27-04.15.00.000000,8679,0.0,0.0,0.0,37.7,30.07,34.3,0.0,0.0,0.0
2021-06-27-04.20.00.000000,8680,0.0,0.0,0.0,37.8,30.16,34.4,0.0,0.0,0.0
2021-06-27-04.25.00.000000,8681,0.0,0.0,0.0,38.0,30.25,34.5,0.0,0.0,0.0
2021-06-27-04.30.00.000000,8682,0.0,0.0,0.0,38.1,30.34,34.6,0.0,0.0,0.0
2021-06-27-04.35.00.000000,8683,0.0,0.0,0.0,38.2,30.44,34.7,0.0,0.0,0.0
2021-06-27-04.40.00.000000,8684,0.0,0.0,0.0,38.3,30.53,34.8,0.0,0.0,0.0
2021-06-27-04.45.00.000000,8685,0.0,0.0,0.0,38.4,30.62,34.9,0.0,0.0,0.0
2021-06-27-04.50.00.000000,8686,0.0,0.0,0.0,38.5,30.71,35.1,0.0,0.0,0.0
2021-06-27-04.55.00.000000,8687,0.0,0.0,0.0,38.6,30.8,35.2,0.0,0.0,0.0
2021-06-27-05.00.00.000000,8688,0.0,0.0,0.0,38.8,30.89,35.3,0.0,0.0,0.0
2021-06-27-05.05.00.000000,8689,0.0,0.0,0.0,39.1,31.14,35.5,0.0,0.0,0.0
2021-06-27-05.10.00.000000,8690,0.0,0.0,0.0,39.4,31.39,35.8,0.0,0.0,0.0
2021-06-27-05.15.00.000000,8691,0.0,0.0,0.0,39.7,31.63,36.1,0.0,0.0,0.0
2021-06-27-05.20.00.000000,8692,0.0,0.0,0.0,40.0,31.88,36.4,0.0,0.0,0.0
2021-06-27-05.25.00.000000,8693,0.0,0.0,0.0,40.3,32.13,36.7,0.0,0.0,0.0
2021-06-27-05.30.00.000000,8694,0.0,0.0,0.0,40.6,32.38,37.0,0.0,0.0,0.0
2021-06-27-05.35.00.000000,8695,0.0,0.0,0.0,40.9,32.63,37.3,0.0,0.0,0.0
2021-06-27-05.40.00.000000,8696,0.0,0.0,0.0,41.3,32.87,37.5,0.0,0.0,0.0
2021-06-27-05.45.00.000000,8697,0.0,0.0,0.0,41.6,33.12,37.8,0.0,0.0,0.0
2021-06-27-05.50.00.000000,8698,18.7,664.4,13.5,49.6,42.74,43.2,130.7,148.0,61.09
2021-06-27-05.55.00.000000,8699,33.0,641.4,22.4,49.6,42.74,43.1,114.5,126.7,101.57
2021-06-27-06.00.00.000000,8700,44.2,641.0,30.2,49.6,42.74,43.0,117.9,136.4,136.44
2021-06-27-06.05.00.000000,8701,67.4,635.4,46.0,49.6,42.74,42.9,126.0,151.2,208.07
2021-06-27-06.10.00.000000,8702,89.0,647.2,61.5,49.6,42.74,42.9,155.5,186.1,278.08
2021-06-27-06.15.00.000000,8703,113.4,651.3,78.7,49.6,42.74,42.9,187.7,223.6,355.97
2021-06-27-06.20.00.000000,8704,140.5,651.1,97.4,49.9,43.07,42.9,223.4,264.5,440.73
2021-06-27-06.25.00.000000,8705,169.6,649.2,117.2,50.3,43.42,42.9,262.0,308.1,530.52
2021-06-27-06.30.00.000000,8706,199.6,646.4,137.4,50.8,43.76,42.6,301.8,352.2,621.77
2021-06-27-06.35.00.000000,8707,229.8,645.2,157.6,51.1,44.09,42.2,341.9,395.8,713.24
2021-06-27-06.40.00.000000,8708,259.7,642.7,177.5,51.5,44.43,41.9,383.3,439.7,803.27
2021-06-27-06.45.00.000000,8709,291.1,638.2,197.5,52.1,44.93,41.8,426.9,485.3,893.47
2021-06-27-06.50.00.000000,8710,323.2,632.1,217.4,52.9,45.62,41.8,471.6,531.3,983.78
2021-06-27-06.55.00.000000,8711,356.5,626.7,237.7,54.3,46.82,42.0,517.1,577.6,1075.62
2021-06-27-07.00.00.000000,8712,389.7,620.7,257.6,56.2,48.42,42.1,563.1,623.4,1165.61
2021-06-27-07.05.00.000000,8713,421.8,616.5,276.8,58.0,50.03,42.8,609.6,669.2,1252.54
2021-06-27-07.10.00.000000,8714,453.0,610.5,294.4,60.1,51.85,43.5,651.4,709.1,1331.84
2021-06-27-07.15.00.000000,8715,476.8,606.7,307.4,61.7,53.15,44.8,682.8,737.4,1390.72
2021-06-27-07.20.00.000000,8716,496.2,600.8,316.7,62.2,53.65,45.2,705.9,756.6,1432.76
2021-06-27-07.25.00.000000,8717,509.2,595.7,322.5,62.0,53.41,45.5,723.4,770.9,1458.91
2021-06-27-07.30.00.000000,8718,521.0,590.8,328.1,61.6,53.13,45.7,740.6,786.0,1484.29
2021-06-27-07.35.00.000000,8719,532.4,587.4,333.0,61.6,53.13,46.3,757.2,800.7,1506.7
2021-06-27-07.40.00.000000,8720,542.7,585.3,338.5,61.7,53.15,46.8,773.5,815.6,1531.42
2021-06-27-07.45.00.000000,8721,554.0,583.8,344.2,62.1,53.49,47.2,789.6,831.0,1557.16
2021-06-27-07.50.00.000000,8722,563.4,583.1,349.8,62.5,53.86,47.6,804.3,845.3,1582.34
2021-06-27-07.55.00.000000,8723,572.5,581.6,354.6,63.1,54.4,48.2,818.2,858.5,1604.38
2021-06-27-08.00.00.000000,8724,580.4,581.4,359.0,63.8,54.95,49.0,831.9,871.2,1624.11
2021-06-27-08.05.00.000000,8725,589.6,578.7,362.8,64.6,55.71,49.4,845.0,883.2,1641.25
2021-06-27-08.10.00.000000,8726,597.7,576.8,366.0,65.6,56.52,49.6,857.9,895.0,1655.94
2021-06-27-08.15.00.000000,8727,605.0,573.8,368.9,66.1,57.01,49.9,870.0,905.7,1668.74
2021-06-27-08.20.00.000000,8728,605.8,576.1,370.8,66.8,57.58,50.6,881.5,916.2,1677.53
2021-06-27-08.25.00.000000,8729,603.5,580.9,372.2,67.5,58.16,51.4,892.6,925.7,1683.97
2021-06-27-08.30.00.000000,8730,598.9,585.6,373.1,68.5,59.0,52.2,903.1,933.8,1687.6
2021-06-27-08.35.00.000000,8731,597.7,586.7,373.3,69.3,59.73,52.6,912.9,939.6,1688.84
2021-06-27-08.40.00.000000,8732,599.3,585.1,373.4,69.8,60.2,52.9,921.8,944.6,1688.92
2021-06-27-08.45.00.000000,8733,601.0,583.8,373.2,70.3,60.61,52.9,930.1,948.8,1688.18
2021-06-27-08.50.00.000000,8734,601.2,582.9,373.3,70.7,60.96,53.5,937.7,952.5,1688.86
2021-06-27-08.55.00.000000,8735,600.9,582.7,373.4,71.1,61.31,54.1,944.9,956.3,1689.29
2021-06-27-09.00.00.000000,8736,601.4,583.2,373.0,71.3,61.45,54.8,951.9,961.2,1687.46
2021-06-27-09.05.00.000000,8737,600.3,585.4,372.8,71.7,61.77,55.0,959.7,968.0,1686.49
2021-06-27-09.10.00.000000,8738,598.5,583.8,370.5,72.4,62.35,55.2,965.5,975.1,1675.99
2021-06-27-09.15.00.000000,8739,591.7,577.9,364.7,73.2,63.04,55.3,948.7,973.8,1649.57
2021-06-27-09.20.00.000000,8740,584.6,569.8,351.8,73.6,63.41,55.5,931.6,937.7,1591.47
2021-06-27-09.25.00.000000,8741,575.1,572.4,347.2,73.7,63.53,55.4,925.5,917.0,1570.32
2021-06-27-09.30.00.000000,8742,568.1,575.2,345.2,73.7,63.53,55.7,921.6,923.2,1561.49
2021-06-27-09.35.00.000000,8743,569.3,586.4,356.5,73.9,63.64,56.2,947.8,994.5,1612.41
2021-06-27-09.40.00.000000,8744,574.0,591.9,363.1,74.1,63.88,56.5,977.7,1026.8,1642.42
2021-06-27-09.45.00.000000,8745,581.7,600.5,370.8,74.5,64.21,56.9,1032.3,1059.8,1677.31
2021-06-27-09.50.00.000000,8746,577.6,599.0,366.0,74.9,64.52,57.4,1039.5,1060.9,1655.55
2021-06-27-09.55.00.000000,8747,567.0,592.5,355.4,75.2,64.82,58.1,1000.1,1066.6,1607.59
2021-06-27-10.00.00.000000,8748,568.1,589.1,354.5,75.5,65.03,58.1,974.7,1047.4,1603.4
2021-06-27-10.05.00.000000,8749,574.3,577.4,352.4,75.8,65.31,57.8,923.3,1040.2,1593.7
2021-06-27-10.10.00.000000,8750,584.1,581.4,361.6,76.0,65.46,57.6,949.9,1006.9,1635.34
2021-06-27-10.15.00.000000,8751,555.4,578.3,341.7,76.1,65.6,57.9,891.2,1031.1,1545.41
2021-06-27-10.20.00.000000,8752,499.5,581.9,310.8,75.9,65.41,57.7,814.5,1031.1,1405.49
2021-06-27-10.25.00.000000,8753,482.0,579.2,296.8,75.5,65.08,57.5,771.9,897.0,1342.51
2021-06-27-10.30.00.000000,8754,480.0,578.4,295.3,75.1,64.73,57.4,775.8,829.9,1335.63
2021-06-27-10.35.00.000000,8755,487.8,578.2,301.1,75.0,64.57,57.6,779.3,735.0,1361.83
2021-06-27-10.40.00.000000,8756,459.6,574.6,282.0,75.0,64.56,57.4,702.4,545.2,1275.44
2021-06-27-10.45.00.000000,8757,408.5,573.0,250.8,75.0,64.56,57.1,613.0,545.2,1134.2
2021-06-27-10.50.00.000000,8758,407.0,579.6,255.2,73.9,63.66,56.8,576.7,483.4,1154.31
2021-06-27-10.55.00.000000,8759,375.5,580.9,236.7,73.9,63.66,56.8,576.7,483.4,1070.67
2021-06-27-11.00.00.000000,8760,395.4,582.8,248.0,73.1,62.96,56.6,576.1,483.4,1121.42
2021-06-27-11.05.00.000000,8761,420.5,593.3,265.8,72.8,62.73,56.8,640.8,483.4,1202.17
2021-06-27-11.10.00.000000,8762,482.6,604.7,313.2,72.8,62.73,57.3,640.8,483.4,1416.38
2021-06-27-11.15.00.000000,8763,456.8,600.1,299.0,72.8,62.73,57.7,640.8,483.4,1352.35
2021-06-27-11.20.00.000000,8764,403.8,585.4,258.0,73.1,62.93,57.5,691.0,458.7,1166.61
2021-06-27-11.25.00.000000,8765,347.9,580.1,219.3,72.7,62.64,57.0,566.5,788.5,991.54
2021-06-27-11.30.00.000000,8766,334.8,587.4,211.1,72.3,62.27,56.3,538.7,576.4,954.74
2021-06-27-11.35.00.000000,8767,391.5,597.9,252.1,72.0,62.02,56.3,622.2,742.5,1140.23
2021-06-27-11.40.00.000000,8768,452.3,607.4,295.7,72.1,62.08,56.7,780.1,648.6,1337.16
2021-06-27-11.45.00.000000,8769,538.1,604.3,349.4,72.7,62.61,57.6,938.3,925.5,1580.03
2021-06-27-11.50.00.000000,8770,550.3,602.0,356.2,73.7,63.51,58.4,1000.8,910.8,1610.7
2021-06-27-11.55.00.000000,8771,562.5,593.3,357.2,74.6,64.21,58.9,1007.0,1066.2,1615.28
2021-06-27-12.00.00.000000,8772,576.7,598.2,366.4,75.5,65.05,59.3,1065.6,1102.4,1656.58
2021-06-27-12.05.00.000000,8773,586.9,595.0,370.9,76.4,65.83,60.2,1085.7,1092.8,1677.03
2021-06-27-12.10.00.000000,8774,588.2,591.3,371.0,77.5,66.77,60.8,1076.8,1078.1,1677.53
2021-06-27-12.15.00.000000,8775,579.9,581.3,360.2,78.2,67.35,61.1,1046.3,1073.9,1628.54
2021-06-27-12.20.00.000000,8776,578.9,582.6,359.4,78.6,67.65,61.0,1041.4,1070.2,1625.23
2021-06-27-12.25.00.000000,8777,554.2,575.8,337.5,78.6,67.68,60.9,1006.5,1081.0,1526.01
2021-06-27-12.30.00.000000,8778,563.3,586.0,350.0,78.6,67.68,60.9,1006.5,1081.0,1582.72
2021-06-27-12.35.00.000000,8779,558.6,582.4,345.7,79.0,67.98,61.4,994.6,1080.5,1563.14
2021-06-27-12.40.00.000000,8780,495.5,578.1,307.5,79.1,68.08,61.5,853.0,1080.5,1390.19
2021-06-27-12.45.00.000000,8781,487.3,582.7,303.7,79.1,68.08,61.6,831.2,1009.9,1373.33
2021-06-27-12.50.00.000000,8782,453.1,579.7,282.0,78.7,67.78,61.0,747.9,871.2,1274.8
2021-06-27-12.55.00.000000,8783,535.8,597.5,341.8,78.6,67.68,60.8,964.1,1043.4,1545.35
2021-06-27-13.00.00.000000,8784,542.4,593.6,345.0,78.8,67.88,61.4,974.4,1063.3,1559.8
2021-06-27-13.05.00.000000,8785,577.5,598.4,367.5,79.3,68.24,62.1,1056.4,1047.1,1661.44
2021-06-27-13.10.00.000000,8786,581.6,589.3,362.9,79.8,68.73,62.9,1036.7,1023.2,1640.58
2021-06-27-13.15.00.000000,8787,581.0,586.8,359.7,80.3,69.15,63.2,1025.0,1009.0,1626.08
2021-06-27-13.20.00.000000,8788,579.1,585.2,360.4,80.7,69.48,63.6,1019.3,1003.2,1629.28
2021-06-27-13.25.00.000000,8789,576.0,586.3,360.0,81.0,69.69,63.5,1016.9,1000.5,1627.37
2021-06-27-13.30.00.000000,8790,571.8,583.8,357.2,81.0,69.76,63.5,1015.9,996.1,1614.78
2021-06-27-13.35.00.000000,8791,572.8,582.5,355.1,81.0,69.76,63.3,1015.6,992.6,1605.35
2021-06-27-13.40.00.000000,8792,570.2,582.7,354.3,81.3,69.98,63.5,1014.7,991.4,1601.58
2021-06-27-13.45.00.000000,8793,571.8,583.4,355.8,81.7,70.33,63.6,1014.1,994.5,1608.49
2021-06-27-13.50.00.000000,8794,571.2,585.5,355.8,82.1,70.68,64.0,1013.2,999.5,1608.34
2021-06-27-13.55.00.000000,8795,573.5,585.1,355.5,82.3,70.8,64.0,1012.6,1002.7,1607.11
2021-06-27-14.00.00.000000,8796,574.6,583.5,353.8,82.3,70.8,64.1,1007.8,999.7,1599.57
2021-06-27-14.05.00.000000,8797,576.0,581.6,353.0,82.3,70.85,64.1,1004.8,994.1,1595.7
2021-06-27-14.10.00.000000,8798,573.3,583.1,354.8,82.5,71.03,64.5,1011.9,994.5,1603.88
2021-06-27-14.15.00.000000,8799,569.6,585.7,355.4,82.9,71.33,64.7,1014.3,1009.5,1606.44
2021-06-27-14.20.00.000000,8800,563.9,588.7,355.6,83.2,71.59,64.9,1021.8,1014.7,1607.67
2021-06-27-14.25.00.000000,8801,563.4,588.8,354.6,83.4,71.76,64.9,1017.2,1007.2,1603.07
2021-06-27-14.30.00.000000,8802,561.8,591.4,353.1,83.4,71.81,64.9,1017.5,1004.3,1596.23
2021-06-27-14.35.00.000000,8803,568.8,593.8,355.8,83.5,71.84,64.9,1012.2,997.8,1608.22
2021-06-27-14.40.00.000000,8804,569.3,596.1,356.2,83.5,71.84,64.9,1006.8,990.5,1609.96
2021-06-27-14.45.00.000000,8805,572.2,596.3,359.2,83.5,71.84,65.1,1004.1,984.9,1623.68
2021-06-27-14.50.00.000000,8806,568.3,594.7,358.3,83.5,71.84,65.3,998.9,978.0,1619.61
2021-06-27-14.55.00.000000,8807,567.0,593.8,357.2,83.5,71.84,65.5,995.0,973.9,1614.71
2021-06-27-15.00.00.000000,8808,568.0,595.3,358.0,83.5,71.84,65.4,991.6,971.8,1618.38
2021-06-27-15.05.00.000000,8809,569.1,594.6,358.0,83.5,71.84,65.2,980.8,963.5,1618.17
2021-06-27-15.10.00.000000,8810,568.6,593.1,358.4,83.5,71.84,65.0,978.6,962.6,1620.12
2021-06-27-15.15.00.000000,8811,564.9,589.7,356.1,83.5,71.84,65.1,976.5,961.4,1609.7
2021-06-27-15.20.00.000000,8812,562.8,586.4,353.8,83.5,71.84,65.2,984.1,966.9,1599.23
2021-06-27-15.25.00.000000,8813,565.7,587.0,353.8,83.5,71.84,65.4,981.5,963.3,1599.15
2021-06-27-15.30.00.000000,8814,568.4,585.6,353.5,83.5,71.84,65.3,979.3,960.7,1597.91
2021-06-27-15.35.00.000000,8815,567.7,587.1,353.2,83.5,71.84,65.4,975.7,957.7,1596.36
2021-06-27-15.40.00.000000,8816,565.6,586.1,351.5,83.5,71.84,65.3,972.7,955.0,1588.52
2021-06-27-15.45.00.000000,8817,563.8,588.0,351.0,83.7,72.01,65.7,969.1,951.8,1586.63
2021-06-27-15.50.00.000000,8818,564.9,589.3,351.9,83.9,72.21,65.9,964.6,948.4,1590.6
2021-06-27-15.55.00.000000,8819,565.9,587.5,351.9,84.2,72.44,66.0,959.7,945.3,1590.55
2021-06-27-16.00.00.000000,8820,565.4,584.6,351.0,84.4,72.62,66.0,953.4,941.2,1586.33
2021-06-27-16.05.00.000000,8821,562.3,582.9,349.2,84.6,72.77,66.0,946.2,935.7,1578.23
2021-06-27-16.10.00.000000,8822,560.4,585.4,350.0,84.7,72.88,65.9,940.2,931.0,1581.75
2021-06-27-16.15.00.000000,8823,559.3,587.1,350.3,84.7,72.88,65.7,932.5,923.8,1583.36
2021-06-27-16.20.00.000000,8824,560.1,587.9,351.0,84.7,72.88,65.7,922.5,914.2,1586.15
2021-06-27-16.25.00.000000,8825,560.3,584.7,349.6,84.7,72.88,65.5,911.3,902.7,1579.88
2021-06-27-16.30.00.000000,8826,560.7,582.6,349.2,84.7,72.86,65.4,904.9,895.7,1577.93
2021-06-27-16.35.00.000000,8827,561.3,580.1,348.1,84.6,72.73,65.4,901.4,890.7,1573.3
2021-06-27-16.40.00.000000,8828,564.8,578.5,348.5,84.2,72.45,65.5,898.4,887.0,1574.96
2021-06-27-16.45.00.000000,8829,567.3,576.3,347.7,83.9,72.12,65.5,891.3,880.2,1571.46
2021-06-27-16.50.00.000000,8830,571.7,574.9,347.8,83.7,71.99,65.5,881.7,871.8,1571.79
2021-06-27-16.55.00.000000,8831,571.5,574.4,345.9,83.9,72.14,65.5,871.7,863.7,1563.21
2021-06-27-17.00.00.000000,8832,569.1,572.9,344.0,84.2,72.38,65.5,861.6,855.3,1554.51
2021-06-27-17.05.00.000000,8833,566.8,570.0,342.6,84.0,72.29,65.4,852.0,847.7,1548.25
2021-06-27-17.10.00.000000,8834,570.1,562.8,341.6,83.8,72.08,65.2,839.4,837.2,1543.79
2021-06-27-17.15.00.000000,8835,573.7,558.7,340.5,83.5,71.84,65.1,825.5,825.8,1538.67
2021-06-27-17.20.00.000000,8836,571.6,556.1,337.2,83.5,71.84,65.0,810.9,813.4,1523.77
2021-06-27-17.25.00.000000,8837,561.3,557.7,332.7,83.5,71.84,64.9,795.2,799.1,1503.55
2021-06-27-17.30.00.000000,8838,550.4,558.8,327.3,83.5,71.84,64.9,778.1,783.5,1479.04
2021-06-27-17.35.00.000000,8839,539.4,559.6,321.1,83.5,71.84,64.9,760.7,767.7,1451.14
2021-06-27-17.40.00.000000,8840,528.1,561.0,314.8,83.5,71.84,64.9,742.5,751.3,1422.32
2021-06-27-17.45.00.000000,8841,517.4,562.1,309.1,83.5,71.84,64.7,725.2,735.6,1396.69
2021-06-27-17.50.00.000000,8842,504.1,564.4,302.8,83.2,71.52,64.2,707.1,719.0,1368.28
2021-06-27-17.55.00.000000,8843,491.1,565.2,296.1,82.8,71.18,63.7,687.2,700.3,1337.97
2021-06-27-18.00.00.000000,8844,475.0,567.3,287.4,82.2,70.68,63.2,661.5,678.6,1298.64
2021-06-27-18.05.00.000000,8845,456.3,569.5,276.9,81.8,70.3,62.9,626.8,645.2,1251.11
2021-06-27-18.10.00.000000,8846,433.2,573.4,264.1,81.3,69.89,62.7,586.3,600.4,1193.18
2021-06-27-18.15.00.000000,8847,405.2,576.7,248.1,80.7,69.35,62.4,540.8,558.9,1121.07
2021-06-27-18.20.00.000000,8848,375.5,579.8,231.3,79.8,68.62,61.8,498.0,518.5,1044.9
2021-06-27-18.25.00.000000,8849,342.8,583.8,212.4,78.8,67.72,61.2,455.3,473.9,959.79
2021-06-27-18.30.00.000000,8850,311.4,587.3,194.3,77.9,66.96,60.7,415.6,437.8,877.97
2021-06-27-18.35.00.000000,8851,280.2,590.5,175.7,76.9,66.12,60.2,375.8,398.0,794.02
2021-06-27-18.40.00.000000,8852,250.3,591.9,157.5,75.9,65.22,59.8,336.9,358.8,711.65
2021-06-27-18.45.00.000000,8853,219.8,593.7,138.6,74.7,64.25,59.4,298.1,319.4,626.08
2021-06-27-18.50.00.000000,8854,189.9,595.3,120.0,73.8,63.4,59.2,260.4,280.8,542.05
2021-06-27-18.55.00.000000,8855,161.1,597.2,102.2,72.8,62.57,58.9,225.2,247.6,461.55
2021-06-27-19.00.00.000000,8856,132.6,596.7,84.3,71.8,61.74,58.5,188.3,219.3,380.83
2021-06-27-19.05.00.000000,8857,104.7,595.0,66.6,70.9,60.97,58.0,151.8,182.6,300.68
